"pres","min.temp","drought","gdd"
0,-0.8655,1.642570312,2934.765557
0,-1.019833333,1.624517902,2905.650847
0,-1.1575,1.528488994,2839.213799
1,-1.367166667,1.343343608,2659.594802
1,-1.2375,1.161002888,2661.360633
1,-1.155833333,1.032073592,2663.167917
1,-1.061833333,0.972806002,2610.551738
1,-0.591833333,1.036312695,2862.888141
1,-0.152833333,1.140333732,3097.089757
1,0.129,1.082555704,3145.916528
1,-0.349333333,0.881303007,2879.601331
0,-1.127,0.698481463,2605.421381
1,-1.869833333,0.540036106,2205.39202
1,-1.711166667,0.60861658,2212.646128
1,-1.377333333,0.889469182,2419.591115
1,-1.272,0.993014607,2642.142938
1,-2.375166667,0.588093467,2018.891571
1,-2.0325,0.508420493,2262.68161
1,-2.457333333,0.672154481,2055.043024
1,-2.419666667,0.881767185,2150.778634
1,-3.282,0.771835213,1690.994336
1,-2.778666667,0.879738863,1991.345649
1,-2.807333333,0.933362687,2032.901106
1,-3.312,0.933302991,1749.901679
1,-2.733333333,0.928264336,1982.737339
1,-1.944,1.184910179,2357.69119
1,-1.699333333,1.468649628,2497.865323
1,-1.7655,1.370411081,2436.880517
0,-2.302666667,1.137162964,2063.65842
1,-2.183,1.195106012,2151.732629
1,-2.453666667,1.206848552,2092.12773
1,-2.931,0.819089554,1754.67858
1,-2.497166667,0.825199379,1867.845666
1,-1.3265,1.562960704,2554.060276
1,-1.111166667,1.627795019,2546.538651
1,-0.7565,1.490111943,2466.011068
0,0.39,1.73624922,3329.661893
1,-0.5365,1.265028014,2439.26278
1,-0.808666667,1.336814691,2363.63675
0,-1.4415,1.241223832,2272.340311
0,-1.633,1.376700132,2302.268266
1,-1.5965,1.212389537,2226.689217
0,-1.264666667,1.225153479,2219.559978
0,0.046166667,1.303144504,2477.642531
0,-0.103666667,1.800955991,3335.372965
0,-0.5455,1.729649337,3243.038763
0,-0.712333333,1.665973055,3129.749259
1,-0.914166667,1.492713756,2915.183474
1,-0.547333333,1.703835869,3210.746862
0,-0.7595,1.746824229,3064.852036
0,-0.918833333,1.719818721,2979.718624
1,-0.9995,1.636254789,2927.15731
0,-0.634166667,1.734126289,3131.469924
0,-0.6145,1.726966347,3145.832078
1,-0.730666667,1.65172514,3106.597296
1,-0.909333333,1.545185249,3000.41818
1,-1.057666667,1.427526806,2846.539723
1,-0.727,1.570006131,2982.899417
1,-0.497666667,1.826802642,3245.912155
1,-0.535666667,1.851875496,3219.24719
0,-0.858,1.820575372,3063.871791
0,-0.935333333,1.706530529,3025.787353
1,-0.916833333,1.428215091,2918.729173
0,-0.401666667,1.503422221,3043.634894
0,-0.334333333,1.721816158,3181.586491
0,-0.894166667,1.708972367,2962.077729
0,-1.2465,1.526167931,2757.001591
0,-1.208333333,1.52529954,2826.405901
0,-1.397,1.307872107,2700.795527
1,-1.476333333,1.11370192,2650.236216
1,-2.048333333,0.880692113,2253.822277
1,-2.065333333,0.726245321,2097.466509
1,-1.748,0.615447628,2170.919586
1,-1.111333333,0.821405445,2634.550513
1,-1.334,0.773959403,2496.776076
1,-1.9,0.52259823,2159.615805
1,-1.615333333,0.633413039,2369.086118
1,-1.764166667,0.80171968,2317.087469
1,-1.685666667,0.814826999,2297.307463
1,-1.417,0.956031367,2397.070511
1,-1.424666667,0.83255002,2432.796569
1,-1.985666667,0.771053379,2289.219386
1,-2.879833333,0.692459318,1756.028127
1,-2.158666667,0.969388089,2242.200473
1,-2.518833333,1.137359356,2043.628516
1,-2.713333333,1.024004596,1911.251991
1,-2.132,1.264515219,2341.788531
1,-2.573,1.226133094,2035.139848
1,-2.532,1.08044053,2089.067827
1,-2.6945,0.987679515,1894.542382
1,-1.876166667,1.376860955,2322.844409
1,-1.574666667,1.618560643,2535.083372
1,-1.829833333,1.408759483,2297.363227
1,-1.792166667,1.200749462,2315.302085
1,-2.110333333,1.068891729,2043.821808
1,-1.542666667,1.42137712,2455.847134
1,-1.568833333,1.317029326,2415.471864
1,-1.5175,1.508342135,2415.924874
1,-1.3105,1.66205329,2412.257545
1,-0.403666667,1.623586477,2635.908035
1,-1.058833333,1.325180461,2261.061599
0,-1.197333333,1.244702086,2266.338353
0,-0.691666667,1.276280939,2284.206715
0,0.426166667,1.8851665,3474.686416
0,-0.7915,1.767040732,3189.385457
0,-0.611833333,1.730824418,3196.765788
0,-0.508166667,1.7107745,3207.886045
1,-0.410833333,1.822051653,3278.879925
0,-0.563,1.854171714,3179.745142
0,-0.699,1.754641103,3134.460707
0,-1.008833333,1.588625079,2938.681674
0,-1.142166667,1.545805949,2791.214629
0,-0.611833333,1.791388623,3166.944441
0,-0.622333333,1.844890125,3178.957668
1,-0.903166667,1.717138456,3016.129102
1,-1.093166667,1.559253043,2928.621752
1,-1.205333333,1.499009058,2872.959956
1,-1.314666667,1.495482854,2707.401937
0,-0.812833333,1.779694686,3154.035827
0,-1.0135,1.809349014,3063.168485
1,-1.059333333,1.691141218,2979.074289
0,-1.026666667,1.542942757,2893.693618
0,-0.614,1.655381749,3076.187763
0,-0.711666667,1.683114355,3026.785733
0,-0.8675,1.753528651,3018.850477
0,-0.9585,1.7368298,2999.396817
0,-1.199166667,1.58622633,2786.161952
0,-1.168166667,1.480305261,2854.103814
1,-1.520333333,1.204605776,2597.809989
1,-1.737,1.026151284,2419.455628
1,-1.700666667,0.937866928,2360.2776
1,-1.7215,0.831190258,2310.717095
1,-2.394833333,0.718867609,1996.159926
1,-2.424166667,0.473347393,1961.960857
1,-1.699,0.643125116,2316.400715
1,-0.771666667,1.010308754,2850.449179
0,-0.598833333,1.296338833,2875.654218
0,-0.6585,1.240830667,2849.167863
1,-0.782166667,1.25247969,2634.184906
1,-1.539166667,1.013224557,2278.330282
1,-2.006833333,0.836650658,2175.06779
1,-2.1445,0.95411456,2141.088515
1,-1.752166667,1.253935356,2408.598759
1,-1.874166667,1.490084005,2344.958795
1,-1.8515,1.31331738,2338.175431
1,-1.641333333,1.563310668,2546.530054
1,-1.789666667,1.424820296,2386.802476
1,-1.76,1.434752077,2426.015556
1,-1.713166667,1.350656642,2386.097712
1,-1.425,1.501492077,2498.640472
1,-1.203333333,1.591758764,2596.316658
0,-1.2485,1.471749968,2531.04702
1,-1.204833333,1.399445448,2462.763225
1,-1.259,1.344493568,2441.747758
1,-1.668333333,1.283000163,2215.003028
1,-1.419,1.580828566,2501.83099
1,-1.5425,1.398851205,2258.897329
1,-0.501833333,1.667572665,2636.880889
0,0.154,1.885417777,3406.655083
0,-0.596666667,1.664895653,3172.014634
0,-0.581666667,1.617045954,3177.097934
0,-0.500333333,1.73482786,3276.576329
0,-0.784166667,1.77351634,3125.882254
0,-0.7035,1.816622883,3145.776413
0,-0.9035,1.669781183,2990.279442
0,-1.119333333,1.549709315,2897.457172
0,-1.257666667,1.56293813,2750.033384
0,-0.781833333,1.772168032,3062.711912
1,-0.695166667,1.886159321,3162.111823
1,-0.825,1.842305506,3098.521482
1,-1.006333333,1.715264118,2961.562408
0,-0.8755,1.76038085,3068.589117
0,-0.891833333,1.800365825,3034.380105
0,-0.8365,1.765991564,3081.220507
0,-0.954333333,1.843316104,3080.575753
0,-1.136333333,1.690890004,2926.338721
0,-1.169666667,1.616183565,2904.920468
1,-1.141,1.678821445,2945.641804
0,-1.018833333,1.776863722,2977.349565
0,-0.949,1.86319393,2999.790643
0,-0.905,1.805516811,2971.124578
0,-0.827833333,1.716299565,3013.470761
0,-1.038,1.630328703,2920.310053
1,-1.449166667,1.354391981,2689.923354
1,-1.599833333,1.142460205,2464.227062
1,-1.209166667,1.158231921,2683.641499
1,-1.511,1.201566111,2456.634379
1,-1.4305,1.066364507,2500.481327
1,-1.828666667,0.904089824,2236.626553
1,-1.376166667,1.224051949,2477.221634
0,-0.745333333,1.518644075,2753.523853
0,-0.49,1.691538213,2916.10475
0,-0.229166667,1.603495188,2978.451927
1,-0.741666667,1.462216574,2730.799313
1,-1.366,1.223491128,2455.258419
1,-1.523166667,1.202932956,2428.27633
1,-1.412,1.294602302,2518.434533
1,-1.123833333,1.624139415,2748.431609
1,-1.047,1.708804533,2790.078087
1,-1.204166667,1.647598637,2687.159488
1,-1.236166667,1.699625867,2693.950576
1,-1.475166667,1.585535238,2483.588858
1,-1.250666667,1.669517385,2631.350192
0,-1.202,1.526868358,2596.711077
1,-1.122333333,1.485269228,2524.368611
0,-0.581333333,1.670788843,2810.13148
0,-0.771666667,1.584046554,2642.676685
1,-0.484833333,1.519873542,2661.812434
0,-0.313166667,1.516237598,2671.895511
1,-0.396833333,1.574857855,2636.816188
1,-0.4,1.497372707,2606.491157
0,0.4585,1.832582712,3408.010069
0,0.135333333,1.734800465,3398.365926
0,0.135166667,1.754300418,3499.284106
0,-0.296,1.775517128,3320.904907
0,-0.519,1.77407607,3209.85535
0,-0.655333333,1.79458518,3186.150067
0,-0.9815,1.505736098,2940.91678
0,-0.991333333,1.593879541,3009.676604
0,-1.179333333,1.61980712,2885.48292
1,-0.929833333,1.694999275,3000.614646
0,-0.752666667,1.910794909,3150.582704
0,-0.723666667,1.935792476,3201.273742
0,-1.0295,1.768865999,2974.060001
1,-1.190833333,1.705863971,2888.217491
1,-1.264,1.668480273,2832.836103
0,-1.056,1.785930327,2975.409091
0,-0.9155,1.793437339,3036.749823
0,-0.917666667,1.734673004,3053.323415
0,-0.771666667,1.741988307,3094.495067
0,-0.916,1.697072996,2974.780189
0,-1.063333333,1.695343094,2947.498123
0,-1.1305,1.762886509,2914.233677
0,-1.076666667,1.703877253,2869.496428
0,-0.8555,1.695960064,2946.442771
0,-0.778166667,1.682791686,3039.047429
0,-1.1845,1.49967341,2832.216592
1,-1.326333333,1.369727824,2664.934273
1,-1.477166667,1.308061143,2450.072542
1,-1.071833333,1.367713627,2655.937239
1,-0.300833333,1.449975047,2945.017754
0,-0.334166667,1.593248991,2953.497957
0,-0.544666667,1.747943517,2913.518511
0,-0.4375,1.875408502,2993.131901
0,-0.327833333,1.844793344,3030.586605
0,-0.344833333,1.694487458,2983.77948
1,-0.767666667,1.50642826,2795.90344
1,-1.043166667,1.54053542,2670.508205
0,-0.8595,1.662416859,2822.478835
1,-0.820333333,1.780090184,2875.833685
0,-0.771833333,1.79401448,2924.305432
1,-0.802,1.803956148,2886.915261
0,-1.0245,1.774045408,2778.698045
0,-1.1715,1.79102655,2711.143443
0,-1.357833333,1.675407282,2583.11685
0,-1.292333333,1.646904216,2575.40114
0,-0.982666667,1.659052419,2721.654684
0,-0.415333333,1.72244694,2832.0297
0,-0.015166667,1.685980184,2849.16993
0,0.727833333,1.840434094,3499.678537
0,1.023,1.852212225,3664.860397
0,0.556166667,1.925119716,3597.046832
0,-0.1475,1.795321013,3369.789068
0,-0.428666667,1.735602184,3220.247164
0,-0.621833333,1.769422361,3191.404291
0,-1.029333333,1.547137845,2902.6535
0,-0.824333333,1.669554691,3116.635895
0,-1.032666667,1.729666884,2988.438871
1,-0.989666667,1.702370758,2948.35069
0,-0.630666667,1.991155415,3250.185136
0,-0.4305,1.968539532,3287.342661
0,-0.648666667,1.866370386,3155.456035
1,-1.065,1.714365054,2953.958399
1,-1.0795,1.746439907,2998.985962
0,-1.110166667,1.710273147,2960.683242
0,-1.156,1.687230956,2924.099124
0,-1.005333333,1.730912094,3038.399488
0,-0.926333333,1.750719381,3041.312241
0,-0.961333333,1.754636278,3001.652335
0,-1.134833333,1.741400751,2922.443839
0,-1.358833333,1.672402425,2799.776254
0,-1.185833333,1.627990309,2843.57094
0,-0.858166667,1.738339473,2998.270532
0,-0.632166667,1.815074828,3077.23506
0,-0.9185,1.622633652,2935.206975
0,-0.874166667,1.633996665,2893.415858
0,-0.961333333,1.596189329,2789.92738
0,-0.5955,1.816107091,2987.525536
0,0.017333333,1.908642539,3198.746374
0,-0.119166667,1.937225007,3122.069166
0,-0.285666667,2.011320714,3090.97546
0,-0.380833333,1.927107768,2983.66045
1,-0.365166667,1.938782338,3032.492954
1,-0.704166667,1.756820827,2854.011195
1,-0.797333333,1.680003992,2881.697
0,-0.814166667,1.742467061,2861.973341
0,-0.808333333,1.729309217,2866.087946
0,-0.783666667,1.776751447,2905.077726
0,-0.858666667,1.739008653,2859.002574
1,-1.106333333,1.613986201,2656.012765
1,-1.082666667,1.650653647,2735.113256
0,-0.906666667,1.791322422,2823.123451
0,-0.981333333,1.771579439,2731.381118
0,-0.777,1.553825919,2638.759847
0,1.181166667,1.826020983,3514.949537
0,1.0385,1.978236151,3639.706487
0,0.1855,1.752204842,3476.178761
0,-0.596,1.643336565,3136.335601
0,-0.6415,1.723469881,3185.969843
0,-0.837166667,1.689660436,3044.382444
0,-0.794,1.634228865,3075.77377
0,-0.739666667,1.785358698,3163.853482
0,-0.911166667,1.792114977,3064.015782
0,-0.809666667,1.848607221,3123.853192
0,-0.5515,2.090677321,3290.197437
0,-0.059166667,1.907524659,3395.138519
0,-0.3655,1.95856912,3286.825673
0,-1.056833333,1.77821446,2996.373019
0,-1.183833333,1.77869932,2953.237716
0,-1.253833333,1.697823971,2917.264892
0,-1.3725,1.584991083,2830.000999
0,-1.083,1.688934425,3008.813818
0,-1.0025,1.720286068,3047.924603
0,-1.157166667,1.702074447,2926.602513
0,-0.971166667,1.808804775,3023.294224
0,-1.000166667,1.73050346,2959.907538
0,-1.105666667,1.599339906,2894.631735
0,-0.725333333,1.876001191,3081.941248
0,-0.373,1.896125599,3198.352727
0,-0.652833333,1.729240695,3057.721546
0,-0.831,1.635525362,2836.639347
0,-0.6645,1.764907141,2899.309327
0,-1.0395,1.774595244,2790.214132
0,-0.910333333,1.755132854,2833.815055
0,-0.799333333,1.740574271,2858.755917
0,-0.532833333,1.923433242,3011.225932
0,-0.462,1.915293708,3012.061048
0,-0.428,1.89418585,3035.001269
0,-0.689833333,1.854841234,2928.451871
0,-0.816666667,1.832954088,2902.046579
0,-0.726666667,1.809326092,2935.720709
0,-0.8075,1.830545368,2900.797386
0,-1.033666667,1.698307081,2792.536347
1,-1.866333333,1.203405544,2264.380841
1,-1.733,1.0835074,2319.041155
1,-1.528166667,1.379697177,2416.945999
1,-0.651666667,1.714527946,2825.961332
0,0.173666667,1.891734568,3064.014727
0,1.013333333,1.7104962,3493.119001
0,1.003833333,1.988841863,3591.516951
0,-0.197166667,1.737535764,3340.209317
0,-0.615333333,1.533775218,3201.50215
0,-0.933333333,1.581443114,2996.922789
0,-0.875833333,1.615663219,2983.271175
0,-0.6225,1.774136752,3198.995542
0,-0.677333333,1.820074874,3159.726039
0,-0.571,1.920082981,3247.116797
0,-0.941333333,1.867101838,3053.475992
0,-0.721666667,1.988608703,3186.153449
0,-0.654166667,1.858645396,3194.07154
0,-1.186166667,1.814055448,3015.003438
0,-1.457833333,1.811597337,2925.52983
0,-1.4125,1.702593536,2860.016321
0,-1.360333333,1.66823749,2868.501764
0,-1.381333333,1.70632655,2853.768432
0,-1.296333333,1.674458539,2913.785248
0,-1.414833333,1.606266946,2814.042682
0,-1.359166667,1.601843114,2853.10142
0,-1.116166667,1.754585317,2929.329452
0,-0.875,1.833308336,3029.531955
0,-1.1025,1.819877733,2962.85137
0,-1.050833333,1.838437518,2896.625965
0,-0.4795,1.952247743,3148.187521
0,-0.516666667,1.85852743,3102.590353
0,-0.7755,1.766616979,2942.390769
0,-0.949,1.787739319,2867.075659
0,-1.063333333,1.844954498,2837.902142
0,-0.916666667,1.932457059,2953.356387
0,-0.809833333,1.955310378,2997.980979
0,-0.564666667,1.992390213,3073.236176
0,-0.500833333,1.89815662,3046.707149
0,-0.578333333,1.850949815,2973.809161
0,-0.6965,1.874037,2921.320015
0,-0.640666667,1.844587294,2953.374149
0,-0.6085,1.809136526,2956.031422
0,-0.859166667,1.762393134,2844.749392
0,-1.041833333,1.589597122,2726.817988
1,-1.326833333,1.446608871,2668.4051
1,-1.864166667,1.154777828,2318.102853
1,-2.093,1.050430239,2123.619326
1,-1.056166667,1.37511537,2468.396288
0,0.714166667,2.025858101,3552.662477
0,-0.533833333,1.595302074,3158.361874
0,-0.813833333,1.429722548,3010.09382
0,-0.826166667,1.529749893,3059.882628
0,-0.7045,1.625430414,3077.822894
0,-0.564166667,1.898973347,3237.833995
0,-0.5585,1.847528048,3237.781775
0,-0.3605,1.933487904,3269.986378
0,-0.967166667,1.626341158,3030.328288
0,-1.156333333,1.525415074,2860.370693
0,-0.843833333,1.814438471,3141.725564
0,-1.375333333,1.782408193,2939.840538
0,-1.586666667,1.767043984,2852.403213
0,-1.2485,1.793310032,2968.97572
0,-1.186166667,1.735230155,2954.283356
0,-1.103,1.857127073,2991.907327
0,-1.0955,1.786589096,2990.807459
0,-1.3545,1.649817163,2853.691003
0,-1.365833333,1.680716191,2884.313647
0,-1.496,1.723142292,2827.337821
0,-1.628333333,1.591471575,2674.014453
0,-1.390166667,1.742905346,2840.146524
0,-1.184,1.747202475,2865.268838
0,-0.785833333,1.964677001,3066.675299
0,-0.786333333,1.940153432,3010.201253
0,-0.775333333,1.919546027,3016.071182
0,-0.997333333,1.862092116,2861.999718
0,-1.030666667,1.927267043,2874.630701
0,-1.019166667,1.906465681,2938.2912
0,-0.928666667,1.87489854,2969.396376
0,-0.707833333,1.950893794,3018.06266
0,-0.570166667,1.933453776,3009.920952
0,-0.525666667,1.865863909,2993.315896
0,-0.6465,1.839140097,2938.473183
0,-0.7225,1.824496563,2923.034406
0,-0.729833333,1.789460169,2897.539638
1,-0.827,1.704992943,2810.640672
0,-0.995666667,1.658290131,2763.20035
1,-1.365833333,1.651892768,2652.928139
1,-1.839,1.256892702,2301.404503
0,-1.7665,1.188000499,2309.848976
1,-0.7625,1.466095396,2499.73503
0,0.323666667,1.967313885,3464.34778
0,-0.7715,1.463014858,2967.500705
0,-0.539666667,1.608359585,3278.601783
0,-0.669833333,1.587231874,3176.893814
0,-0.67,1.754158494,3151.364758
0,-0.628166667,1.885615736,3200.182544
0,-0.717,1.841806184,3166.940422
0,-0.613,1.873434589,3242.857082
0,-1.128666667,1.715652999,3019.532948
0,-1.056,1.512106116,2969.221727
0,-0.874833333,1.61042515,3035.435725
0,-0.831833333,1.868984687,3132.934234
0,-1.124,1.697381496,2965.002725
0,-0.972666667,1.76816965,3017.119502
0,-0.991,1.881457162,3032.566668
0,-1.114333333,1.829531044,2953.956105
0,-1.005,1.855203472,3036.065021
0,-1.296833333,1.748569373,2888.741933
0,-1.444666667,1.738607887,2847.092902
0,-1.5675,1.761861087,2807.805088
0,-1.594166667,1.618614923,2699.748075
0,-1.388166667,1.716666944,2811.380937
0,-1.335833333,1.691067842,2784.696891
0,-0.947166667,1.846619057,2971.232046
0,-0.773,2.000867411,3042.971983
0,-0.722833333,2.004164019,3044.393297
0,-0.768,1.974578829,3031.521468
0,-0.878833333,1.959190244,2986.20493
0,-0.915333333,1.950260986,2965.414286
0,-0.852666667,1.949569351,2966.622691
0,-0.6695,1.9083943,3010.945166
0,-0.493,1.910636117,3018.85832
0,-0.421833333,1.846252283,3016.620146
0,-0.5965,1.881174197,2955.047808
0,-0.8425,1.776014255,2887.772575
0,-1.336166667,1.525962469,2469.330107
0,-1.039833333,1.496088249,2583.133656
1,-0.8685,1.793737572,2848.426458
1,-1.384333333,1.66018474,2613.428607
1,-1.745666667,1.25925535,2288.987745
1,-1.208666667,1.422136328,2481.711781
0,0.318666667,1.847470795,3468.05172
0,-0.596333333,1.512035051,3157.006929
0,-0.645833333,1.650239617,3227.838508
0,-0.7425,1.54302142,3118.364319
0,-0.5955,1.78464322,3197.251822
0,-0.511833333,1.855728951,3234.922127
0,-0.535833333,1.773265334,3226.977136
0,-0.446333333,1.924228534,3298.437609
0,-0.645166667,1.888721305,3211.545537
0,-0.983166667,1.587873006,2990.874975
0,-1.117333333,1.505280124,2902.287418
0,-0.918333333,1.739596601,3053.165363
0,-0.8705,1.848247262,3067.380402
0,-0.852333333,1.826013781,2997.116985
0,-0.93,1.915810857,3013.811029
0,-1.015166667,1.827238272,3031.097961
0,-0.9525,1.961611447,3067.090473
0,-1.036666667,1.963545485,3031.542374
0,-1.3105,1.867076274,2915.603671
0,-1.319833333,1.874518061,2920.69897
0,-1.206833333,1.818516565,2927.732457
0,-1.268,1.791558561,2845.898693
0,-1.221,1.747980115,2874.068634
0,-0.977833333,1.868848353,2972.420305
0,-0.844333333,1.922702762,3021.741229
0,-0.727,2.025513597,3070.64635
0,-0.6735,1.952445093,3050.9356
0,-0.921,1.85905512,2963.571638
0,-0.9525,1.940356391,2931.418086
0,-0.913666667,1.83137341,2909.083148
0,-0.715333333,1.847795873,2962.28769
0,-0.501833333,1.77920626,2950.031338
0,-0.337,1.822567145,3047.759739
0,-0.703,1.652968128,2844.081696
0,-1.0035,1.638353636,2760.394726
0,-1.029333333,1.594284942,2730.893544
0,-1.122,1.519579729,2551.177695
0,-0.967166667,1.678311594,2703.523239
1,-1.235333333,1.553613602,2596.007217
1,-1.152166667,1.310667454,2554.954781
0,0.677166667,1.903718547,3549.838143
0,-0.188166667,1.683708333,3421.055371
0,-0.446,1.737466517,3312.693253
0,-0.588666667,1.746254818,3249.392344
0,-0.495166667,1.749317034,3253.785766
0,-0.343166667,1.950338245,3314.452539
0,-0.1545,2.033422068,3402.151379
0,-0.0575,2.117548485,3525.731454
0,-0.338666667,1.97512036,3355.0127
0,-0.6955,1.77205378,3160.731133
0,-1.0135,1.677987528,2984.641549
0,-0.960166667,1.62795431,2982.908635
0,-0.777666667,1.863991282,3071.814758
0,-0.783333333,1.867351736,3081.427361
0,-0.7995,2.033340351,3170.114479
0,-0.9505,2.008947311,3088.33891
0,-1.006,1.853204027,3040.766607
0,-1.0015,1.951579615,3050.284715
0,-0.997666667,2.013788472,3075.854135
0,-0.972,2.007611982,3059.932645
0,-0.882833333,1.940853473,3052.742321
0,-0.953666667,1.95135519,3037.23771
0,-1.099166667,1.876180818,2941.642215
0,-1.051,1.842299838,2922.71496
0,-0.935,1.895464496,2987.031513
0,-0.883666667,1.905438335,2989.627447
0,-0.645833333,1.918939491,3024.409879
0,-0.911333333,1.907959122,2962.370924
0,-0.854333333,1.840680251,2956.144175
0,-0.728333333,1.81898518,2981.114068
0,-0.773333333,1.821167246,2953.934799
0,-0.553333333,1.781899145,2926.831545
0,0.043833333,1.815275575,3151.729973
0,-0.148,1.754260964,3075.964884
0,-0.567666667,1.818437777,2992.411975
0,-0.863666667,1.829080561,2858.084049
1,-1.2135,1.665300834,2606.954309
0,-0.996166667,1.614575567,2605.006032
0,0.042833333,1.751526143,2879.204906
0,0.850833333,1.864605934,3500.637929
0,-0.255166667,1.595558957,3278.520638
0,-0.429833333,1.786619052,3309.352674
0,-0.730666667,1.749441035,3199.11119
0,-1.051333333,1.512081948,2949.41095
0,-0.6445,1.73904504,3151.393938
0,0.179666667,2.125318135,3513.075901
0,0.373666667,2.131977167,3581.364867
0,0.1155,2.016012638,3516.217513
0,-0.444166667,1.919813243,3295.967916
0,-0.681333333,1.807845813,3135.288197
0,-0.730666667,1.850257026,3105.205137
0,-0.7795,1.801115381,3013.364503
0,-0.744,1.994700807,3131.437626
0,-0.947166667,2.016909072,3076.529761
0,-0.861166667,2.057651302,3133.15632
0,-0.915,2.053614592,3073.969156
0,-0.866833333,2.055514607,3120.804077
0,-0.985333333,2.016806313,3042.104873
0,-0.742166667,2.110965951,3172.1027
0,-0.7235,2.078527892,3161.630169
0,-0.763333333,2.080668718,3141.574785
0,-0.800833333,2.068371058,3093.463349
0,-0.809833333,2.005874638,3058.603511
0,-0.794666667,1.935957716,3034.193272
0,-0.732,1.950587559,3052.637364
0,-0.716833333,2.021676641,3050.451688
0,-0.819,1.985232262,2970.696419
0,-0.7965,1.936586522,2921.376207
0,-0.894333333,1.757564754,2779.711298
0,-0.9855,1.702579995,2754.450763
0,-0.245,1.826081658,3034.167095
0,0.280666667,1.901526311,3225.359585
0,0.035166667,1.916237515,3158.205087
0,-0.404666667,1.803553165,2968.847243
0,-0.532666667,1.806110416,2862.146276
0,-0.785833333,1.726844421,2754.4787
0,-0.4,1.682554871,2710.808432
0,0.072833333,1.707225205,3417.867161
0,-0.511833333,1.738817899,3228.084563
0,-0.885166667,1.635859133,3070.798022
0,-0.887166667,1.703726361,3159.020411
0,-0.696333333,1.644326877,3043.408912
0,0.338833333,2.106500726,3548.430704
0,0.634833333,2.137834193,3645.707619
0,0.327666667,2.051013034,3554.171377
0,-0.391666667,1.821652029,3256.84597
0,-0.694333333,1.873148817,3132.368425
0,-0.674,1.91275337,3173.740455
0,-0.694166667,1.90550728,3135.758107
0,-0.653,2.05459033,3187.254868
0,-0.806833333,2.087918305,3153.374896
0,-0.806833333,2.083381798,3141.726514
0,-0.6735,2.114565805,3194.335418
0,-0.607166667,2.115909768,3205.406937
0,-0.6255,2.133119787,3242.019664
0,-0.591333333,2.14911214,3230.707216
0,-0.6365,2.139018441,3185.970585
0,-0.752,2.081583242,3124.653682
0,-0.754166667,2.055254035,3087.525911
0,-0.780166667,2.083956054,3035.835241
0,-0.745833333,2.022062068,3036.877926
0,-0.759833333,2.003985124,3045.627034
0,-0.855333333,1.928788898,2981.78561
0,-0.969333333,1.835222019,2859.40806
0,-0.991833333,1.696044991,2748.3734
0,-0.863166667,1.657407735,2765.848523
0,-0.360333333,1.814630424,2989.272171
0,-0.038666667,1.926012765,3079.74539
0,-0.006166667,1.955749544,3067.010704
0,0.083333333,1.905846565,3027.363488
0,1.042333333,1.773132806,3464.905058
0,0.023166667,1.487198866,3200.79388
0,-0.322833333,1.710067268,3292.116013
0,-0.710333333,1.607723394,3122.973279
0,-0.8075,1.799297535,3174.771753
0,-0.549833333,1.660528004,3102.970143
0,0.330833333,1.994417516,3502.541191
0,0.963166667,2.061694789,3730.753185
0,0.846333333,2.096746199,3706.485735
0,0.329333333,1.987524131,3585.907733
0,-0.493,1.876224532,3227.541853
0,-0.6265,1.955623297,3263.839971
0,-0.951166667,1.867746982,3054.087117
0,-1.066666667,1.846979631,2953.848422
0,-0.7905,2.094854299,3199.725103
0,-0.901666667,2.074226527,3081.86849
0,-0.703,2.113625887,3178.452948
0,-0.513833333,2.106692234,3254.526665
0,-0.664833333,2.099349558,3206.314092
0,-0.623,2.113581969,3209.785567
0,-0.659166667,2.075915867,3170.377068
0,-0.733833333,2.036260249,3114.343093
0,-0.7205,1.995374836,3077.445018
0,-0.544833333,1.989175009,3050.195782
0,-0.5345,1.988502251,3035.050388
0,-0.8115,2.006241719,3020.863233
0,-1.061,1.779594568,2826.138798
0,-0.999333333,1.603512768,2740.77442
0,-0.853333333,1.665926907,2834.668829
0,-0.597166667,1.83217584,2945.102845
0,0.140333333,1.950816414,3075.556264
0,0.288166667,1.969949654,2978.79465
0,0.737,1.756806516,3452.693608
0,0.018833333,1.668487351,3386.103428
0,-0.330166667,1.704999555,3256.07906
0,-0.819333333,1.598136577,2995.94891
0,-0.848333333,1.780955164,3128.883456
0,-0.975333333,1.557886081,2900.076628
0,-0.2,1.775087811,3285.105215
0,0.4725,2.049018081,3539.306775
0,0.6265,2.186019025,3667.141604
0,-0.035,2.001784191,3431.445407
0,-0.473333333,1.994006679,3275.731645
0,-0.668833333,2.0088862,3206.315815
0,-1.007666667,1.826144848,3043.953206
0,-1.105166667,1.828168118,2969.888382
0,-0.7335,2.137296909,3207.968304
0,-0.540666667,2.12378765,3280.892815
0,-0.390666667,2.122061976,3270.979626
0,-0.673666667,2.100967425,3182.725111
0,-0.856333333,2.061050529,3115.721977
0,-0.643833333,2.097204136,3212.762991
0,-0.575666667,2.037468833,3204.851501
0,-0.673166667,1.982222335,3126.523794
0,-0.4185,1.926159747,3099.381892
0,0.086666667,1.949712271,3152.237381
0,-0.490666667,1.9496363,3037.827366
0,-0.9195,1.801874115,2959.597547
0,-0.779166667,1.633216652,2849.527044
0,-0.266,1.866827657,2989.521808
